Status_Evento,Campeonato,Regiao,Periodo_Campeonato,Data_Partida,Mapa,Time,Vitorias,Derrotas,Aproveitamento,Mapas_Jogados,Jogador,Agente,Rating,ACS,Kills,Mortes,Assistencias,ADR
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-07,Pearl,G2 Gozen,5,6,45.5%,11,mimi,Sova,0.92,209.1,17.2,17.8,3.6,105.8
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-07,Pearl,G2 Gozen,5,6,45.5%,11,petra,Fade,0.74,227.8,12.2,15.0,6.2,91.2
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-07,Pearl,G2 Gozen,5,6,45.5%,11,roxi,Omen,1.21,195.5,18.2,16.0,5.4,195.4
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-07,Pearl,G2 Gozen,5,6,45.5%,11,rezia,Killjoy,1.34,195.8,9.3,15.7,2.4,90.9
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-07,Pearl,G2 Gozen,5,6,45.5%,11,Vania,Viper,0.99,175.4,17.3,12.9,5.1,107.8
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Split,G2 Gozen,10,1,90.9%,11,mimi,Sova,1.04,290.2,9.7,16.1,2.6,164.0
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Split,G2 Gozen,10,1,90.9%,11,petra,Fade,0.91,204.8,13.4,10.4,9.2,174.5
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Split,G2 Gozen,10,1,90.9%,11,roxi,Omen,1.08,217.5,11.8,9.5,5.6,161.3
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Split,G2 Gozen,10,1,90.9%,11,rezia,Killjoy,1.14,188.5,15.6,11.0,5.8,116.7
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-08-08,Split,G2 Gozen,10,1,90.9%,11,Vania,Viper,0.82,166.6,17.0,14.7,3.6,120.3
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-26,Summit,G2 Gozen,1,2,33.3%,3,mimi,Sova,1.13,243.1,15.3,14.0,2.8,106.7
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-26,Summit,G2 Gozen,1,2,33.3%,3,petra,Fade,1.39,125.4,15.1,9.1,3.2,196.3
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-26,Summit,G2 Gozen,1,2,33.3%,3,roxi,Omen,1.04,233.4,13.3,12.6,9.4,159.0
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-26,Summit,G2 Gozen,1,2,33.3%,3,rezia,Killjoy,0.84,258.2,19.6,11.7,7.5,198.9
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-26,Summit,G2 Gozen,1,2,33.3%,3,Vania,Viper,1.05,270.9,11.9,10.4,5.4,181.4
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-25,Sunset,G2 Gozen,0,7,0.0%,7,mimi,Sova,0.69,129.1,19.5,9.3,2.2,109.8
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-25,Sunset,G2 Gozen,0,7,0.0%,7,petra,Fade,1.39,293.5,13.7,13.3,2.7,100.3
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-25,Sunset,G2 Gozen,0,7,0.0%,7,roxi,Omen,1.18,242.4,18.9,10.7,3.4,91.3
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-25,Sunset,G2 Gozen,0,7,0.0%,7,rezia,Killjoy,0.99,137.3,13.9,14.8,5.3,85.5
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-25,Sunset,G2 Gozen,0,7,0.0%,7,Vania,Viper,0.9,268.3,20.6,12.4,2.5,138.2
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Abyss,G2 Gozen,3,1,75.0%,4,mimi,Sova,0.86,220.5,18.3,11.3,7.4,187.9
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Abyss,G2 Gozen,3,1,75.0%,4,petra,Fade,1.2,155.1,11.0,17.0,9.1,196.4
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Abyss,G2 Gozen,3,1,75.0%,4,roxi,Omen,0.68,121.4,19.3,12.9,5.4,105.6
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Abyss,G2 Gozen,3,1,75.0%,4,rezia,Killjoy,0.96,151.3,12.4,15.3,3.0,200.5
ONGOING,GC 26: EMEA Stage 3,EMEA,Jul 20,2026-07-24,Abyss,G2 Gozen,3,1,75.0%,4,Vania,Viper,1.07,254.0,15.1,17.3,7.2,175.4
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-06,Ascent,Shopify Rebellion GC,8,10,44.4%,18,floescent,Jett,1.04,203.3,23.4,10.9,4.0,115.8
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-06,Ascent,Shopify Rebellion GC,8,10,44.4%,18,meL,Controller,0.79,304.2,21.6,16.1,4.7,134.4
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-06,Ascent,Shopify Rebellion GC,8,10,44.4%,18,alexis,Initiator,1.32,134.3,21.6,13.3,7.6,112.7
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-06,Ascent,Shopify Rebellion GC,8,10,44.4%,18,sarah,Sentinel,1.13,182.4,22.2,12.4,9.9,87.9
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-06,Ascent,Shopify Rebellion GC,8,10,44.4%,18,Noia,Flex,1.33,189.9,23.8,12.3,5.9,114.5
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-27,Bind,Shopify Rebellion GC,5,0,100.0%,5,floescent,Jett,1.07,290.0,22.3,10.0,9.3,195.6
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-27,Bind,Shopify Rebellion GC,5,0,100.0%,5,meL,Controller,0.71,260.4,14.8,10.1,4.0,139.6
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-27,Bind,Shopify Rebellion GC,5,0,100.0%,5,alexis,Initiator,1.26,215.6,11.6,10.6,6.6,156.3
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-27,Bind,Shopify Rebellion GC,5,0,100.0%,5,sarah,Sentinel,0.89,166.4,19.5,11.3,2.8,105.6
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-27,Bind,Shopify Rebellion GC,5,0,100.0%,5,Noia,Flex,1.34,297.2,23.9,15.5,6.4,117.6
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-05,Breeze,Shopify Rebellion GC,4,0,100.0%,4,floescent,Jett,1.28,230.7,8.4,14.4,9.7,139.5
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-05,Breeze,Shopify Rebellion GC,4,0,100.0%,4,meL,Controller,0.69,180.2,10.7,15.1,7.5,173.7
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-05,Breeze,Shopify Rebellion GC,4,0,100.0%,4,alexis,Initiator,1.42,190.3,9.1,11.4,9.2,121.7
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-05,Breeze,Shopify Rebellion GC,4,0,100.0%,4,sarah,Sentinel,1.13,278.6,12.2,9.2,6.5,147.5
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-05,Breeze,Shopify Rebellion GC,4,0,100.0%,4,Noia,Flex,1.11,131.0,14.5,11.0,9.7,110.0
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-30,Corrode,Shopify Rebellion GC,1,6,14.3%,7,floescent,Jett,1.1,292.2,12.2,10.3,9.2,130.2
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-30,Corrode,Shopify Rebellion GC,1,6,14.3%,7,meL,Controller,1.19,196.7,10.8,16.3,4.9,95.5
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-30,Corrode,Shopify Rebellion GC,1,6,14.3%,7,alexis,Initiator,0.92,180.0,17.5,9.2,3.3,111.4
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-30,Corrode,Shopify Rebellion GC,1,6,14.3%,7,sarah,Sentinel,1.38,196.0,9.1,10.4,9.7,177.1
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-30,Corrode,Shopify Rebellion GC,1,6,14.3%,7,Noia,Flex,0.87,237.4,8.0,13.1,6.6,200.6
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-24,Fracture,Shopify Rebellion GC,4,4,50.0%,8,floescent,Jett,0.82,192.5,13.6,17.9,2.8,169.9
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-24,Fracture,Shopify Rebellion GC,4,4,50.0%,8,meL,Controller,0.94,153.3,14.2,16.5,2.8,117.3
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-24,Fracture,Shopify Rebellion GC,4,4,50.0%,8,alexis,Initiator,0.67,260.6,17.4,11.3,6.4,89.5
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-24,Fracture,Shopify Rebellion GC,4,4,50.0%,8,sarah,Sentinel,1.4,156.5,18.5,17.9,8.0,177.9
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-24,Fracture,Shopify Rebellion GC,4,4,50.0%,8,Noia,Flex,1.3,222.9,17.5,17.1,3.4,98.9
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-28,Haven,Shopify Rebellion GC,2,7,22.2%,9,floescent,Jett,0.94,179.8,20.8,15.9,4.3,106.0
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-28,Haven,Shopify Rebellion GC,2,7,22.2%,9,meL,Controller,1.3,189.7,16.1,9.9,5.6,85.8
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-28,Haven,Shopify Rebellion GC,2,7,22.2%,9,alexis,Initiator,1.23,258.0,20.3,16.3,5.7,109.0
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-28,Haven,Shopify Rebellion GC,2,7,22.2%,9,sarah,Sentinel,1.29,197.8,19.1,9.2,5.1,198.6
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-28,Haven,Shopify Rebellion GC,2,7,22.2%,9,Noia,Flex,1.23,230.7,18.9,13.4,7.3,100.7
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-04,Icebox,Shopify Rebellion GC,1,2,33.3%,3,floescent,Jett,1.16,216.9,18.2,14.9,3.0,104.9
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-04,Icebox,Shopify Rebellion GC,1,2,33.3%,3,meL,Controller,1.16,163.7,22.2,11.0,3.5,146.3
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-04,Icebox,Shopify Rebellion GC,1,2,33.3%,3,alexis,Initiator,1.27,226.5,16.2,17.7,7.1,102.1
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-04,Icebox,Shopify Rebellion GC,1,2,33.3%,3,sarah,Sentinel,1.42,191.3,22.3,9.2,2.4,108.6
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-04,Icebox,Shopify Rebellion GC,1,2,33.3%,3,Noia,Flex,0.96,274.1,11.3,17.1,8.4,198.2
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-28,Lotus,Shopify Rebellion GC,10,4,71.4%,14,floescent,Jett,0.67,197.4,8.4,12.7,7.6,195.1
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-28,Lotus,Shopify Rebellion GC,10,4,71.4%,14,meL,Controller,0.97,203.3,15.0,10.4,5.2,152.4
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-28,Lotus,Shopify Rebellion GC,10,4,71.4%,14,alexis,Initiator,1.18,186.4,8.4,13.7,2.7,178.7
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-28,Lotus,Shopify Rebellion GC,10,4,71.4%,14,sarah,Sentinel,1.18,249.7,20.0,15.7,8.2,171.9
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-28,Lotus,Shopify Rebellion GC,10,4,71.4%,14,Noia,Flex,0.82,125.1,20.5,11.5,3.5,180.0
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-02,Pearl,Shopify Rebellion GC,5,7,41.7%,12,floescent,Jett,1.06,184.5,8.2,16.8,6.7,196.0
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-02,Pearl,Shopify Rebellion GC,5,7,41.7%,12,meL,Controller,0.82,171.2,12.8,9.8,3.8,135.5
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-02,Pearl,Shopify Rebellion GC,5,7,41.7%,12,alexis,Initiator,1.06,120.9,10.2,16.3,8.8,190.7
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-02,Pearl,Shopify Rebellion GC,5,7,41.7%,12,sarah,Sentinel,1.12,267.7,16.2,10.4,3.0,200.5
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-02,Pearl,Shopify Rebellion GC,5,7,41.7%,12,Noia,Flex,0.99,250.4,9.3,16.9,4.4,122.9
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-29,Split,Shopify Rebellion GC,0,7,0.0%,7,floescent,Jett,1.15,227.5,19.6,16.8,9.9,146.1
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-29,Split,Shopify Rebellion GC,0,7,0.0%,7,meL,Controller,0.8,134.2,8.6,9.9,4.1,160.8
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-29,Split,Shopify Rebellion GC,0,7,0.0%,7,alexis,Initiator,1.43,128.3,13.3,13.6,6.2,152.4
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-29,Split,Shopify Rebellion GC,0,7,0.0%,7,sarah,Sentinel,0.99,217.0,17.1,11.0,7.4,144.1
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-29,Split,Shopify Rebellion GC,0,7,0.0%,7,Noia,Flex,1.27,195.7,13.7,13.2,6.4,120.8
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-26,Summit,Shopify Rebellion GC,3,0,100.0%,3,floescent,Jett,1.45,221.4,9.3,18.0,8.3,162.9
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-26,Summit,Shopify Rebellion GC,3,0,100.0%,3,meL,Controller,0.96,273.9,17.5,12.0,9.1,110.6
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-26,Summit,Shopify Rebellion GC,3,0,100.0%,3,alexis,Initiator,1.13,227.7,11.2,14.6,5.6,190.8
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-26,Summit,Shopify Rebellion GC,3,0,100.0%,3,sarah,Sentinel,1.11,192.4,22.3,14.1,4.0,139.0
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-07-26,Summit,Shopify Rebellion GC,3,0,100.0%,3,Noia,Flex,0.77,186.2,22.2,16.5,7.4,100.2
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-03,Sunset,Shopify Rebellion GC,0,9,0.0%,9,floescent,Jett,0.76,289.7,19.0,9.4,6.2,203.7
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-03,Sunset,Shopify Rebellion GC,0,9,0.0%,9,meL,Controller,0.95,190.0,9.6,13.9,4.7,176.6
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-03,Sunset,Shopify Rebellion GC,0,9,0.0%,9,alexis,Initiator,0.94,255.0,16.8,14.5,4.7,181.2
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-03,Sunset,Shopify Rebellion GC,0,9,0.0%,9,sarah,Sentinel,1.36,290.8,21.8,15.7,7.2,119.4
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-03,Sunset,Shopify Rebellion GC,0,9,0.0%,9,Noia,Flex,0.72,187.5,15.1,12.7,3.5,115.7
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-04,Abyss,Shopify Rebellion GC,5,3,62.5%,8,floescent,Jett,1.29,127.4,13.9,14.1,3.8,162.2
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-04,Abyss,Shopify Rebellion GC,5,3,62.5%,8,meL,Controller,1.37,181.0,19.1,14.2,2.9,120.3
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-04,Abyss,Shopify Rebellion GC,5,3,62.5%,8,alexis,Initiator,1.04,155.7,13.6,12.1,4.4,175.8
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-04,Abyss,Shopify Rebellion GC,5,3,62.5%,8,sarah,Sentinel,0.97,280.0,10.7,14.3,9.2,108.4
ONGOING,GC 26: NA Stage 2,AMER,Jun 16 - Sep 17,2026-08-04,Abyss,Shopify Rebellion GC,5,3,62.5%,8,Noia,Flex,1.05,195.4,13.6,13.7,7.6,157.3
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-04,Ascent,KRÜ BLAZE,5,3,62.5%,8,conddi,Jett,1.1,124.6,18.4,15.2,9.7,193.1
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-04,Ascent,KRÜ BLAZE,5,3,62.5%,8,kalita,Initiator,0.74,288.1,23.6,15.5,3.4,93.7
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-04,Ascent,KRÜ BLAZE,5,3,62.5%,8,romi,Sentinel,1.25,122.2,11.9,12.9,6.1,171.2
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-04,Ascent,KRÜ BLAZE,5,3,62.5%,8,micaela,Controller,1.4,183.9,22.7,12.5,7.6,148.7
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-04,Ascent,KRÜ BLAZE,5,3,62.5%,8,pepa,Flex,0.88,123.0,20.1,15.3,9.2,179.7
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-30,Bind,KRÜ BLAZE,9,4,69.2%,13,conddi,Jett,1.39,138.7,14.3,16.1,4.0,196.4
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-30,Bind,KRÜ BLAZE,9,4,69.2%,13,kalita,Initiator,0.94,259.1,17.7,13.6,6.5,129.5
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-30,Bind,KRÜ BLAZE,9,4,69.2%,13,romi,Sentinel,1.42,265.6,20.4,13.8,8.6,122.6
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-30,Bind,KRÜ BLAZE,9,4,69.2%,13,micaela,Controller,1.28,255.1,17.4,13.5,8.7,119.0
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-30,Bind,KRÜ BLAZE,9,4,69.2%,13,pepa,Flex,1.28,240.9,20.5,12.1,9.4,118.1
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Breeze,KRÜ BLAZE,5,7,41.7%,12,conddi,Jett,0.8,270.4,13.0,13.5,7.2,155.8
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Breeze,KRÜ BLAZE,5,7,41.7%,12,kalita,Initiator,0.94,136.1,13.7,9.7,9.9,181.8
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Breeze,KRÜ BLAZE,5,7,41.7%,12,romi,Sentinel,1.05,155.6,19.2,12.0,3.1,89.4
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Breeze,KRÜ BLAZE,5,7,41.7%,12,micaela,Controller,1.31,248.5,17.2,10.6,8.6,129.5
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Breeze,KRÜ BLAZE,5,7,41.7%,12,pepa,Flex,1.19,284.5,9.8,13.9,5.5,193.6
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Corrode,KRÜ BLAZE,0,10,0.0%,10,conddi,Jett,0.77,305.6,20.1,15.8,5.1,186.6
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Corrode,KRÜ BLAZE,0,10,0.0%,10,kalita,Initiator,0.82,249.2,9.4,10.4,9.5,182.9
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Corrode,KRÜ BLAZE,0,10,0.0%,10,romi,Sentinel,0.67,288.3,13.3,16.2,8.9,89.1
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Corrode,KRÜ BLAZE,0,10,0.0%,10,micaela,Controller,1.14,205.4,20.6,14.2,4.5,199.1
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Corrode,KRÜ BLAZE,0,10,0.0%,10,pepa,Flex,0.8,207.5,12.0,11.4,3.6,179.4
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-28,Fracture,KRÜ BLAZE,2,3,40.0%,5,conddi,Jett,1.28,248.4,22.0,11.8,7.4,164.0
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-28,Fracture,KRÜ BLAZE,2,3,40.0%,5,kalita,Initiator,1.16,291.0,11.2,14.7,7.7,109.6
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-28,Fracture,KRÜ BLAZE,2,3,40.0%,5,romi,Sentinel,0.97,267.3,9.4,14.8,7.7,174.0
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-28,Fracture,KRÜ BLAZE,2,3,40.0%,5,micaela,Controller,1.37,199.2,16.0,10.9,6.5,183.4
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-28,Fracture,KRÜ BLAZE,2,3,40.0%,5,pepa,Flex,0.99,224.7,15.8,15.9,7.2,97.0
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Haven,KRÜ BLAZE,5,7,41.7%,12,conddi,Jett,0.91,154.2,10.2,12.0,7.6,147.1
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Haven,KRÜ BLAZE,5,7,41.7%,12,kalita,Initiator,1.29,176.6,16.8,10.9,3.8,137.9
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Haven,KRÜ BLAZE,5,7,41.7%,12,romi,Sentinel,1.05,275.6,11.4,10.4,6.2,89.9
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Haven,KRÜ BLAZE,5,7,41.7%,12,micaela,Controller,1.04,169.0,16.1,13.4,6.7,183.2
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Haven,KRÜ BLAZE,5,7,41.7%,12,pepa,Flex,1.21,307.5,20.4,10.1,5.1,185.1
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-27,Icebox,KRÜ BLAZE,6,2,75.0%,8,conddi,Jett,1.29,191.5,20.2,9.1,3.7,98.5
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-27,Icebox,KRÜ BLAZE,6,2,75.0%,8,kalita,Initiator,0.82,147.5,12.4,12.0,7.8,104.7
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-27,Icebox,KRÜ BLAZE,6,2,75.0%,8,romi,Sentinel,0.78,253.0,8.2,17.5,7.2,169.7
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-27,Icebox,KRÜ BLAZE,6,2,75.0%,8,micaela,Controller,1.1,235.0,13.1,16.4,3.8,127.0
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-27,Icebox,KRÜ BLAZE,6,2,75.0%,8,pepa,Flex,0.78,301.9,20.8,16.8,6.2,164.7
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Lotus,KRÜ BLAZE,3,3,50.0%,6,conddi,Jett,0.69,202.0,9.2,17.4,9.5,194.5
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Lotus,KRÜ BLAZE,3,3,50.0%,6,kalita,Initiator,1.21,152.2,15.7,9.6,7.0,174.4
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Lotus,KRÜ BLAZE,3,3,50.0%,6,romi,Sentinel,1.17,187.4,13.2,9.7,5.8,138.6
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Lotus,KRÜ BLAZE,3,3,50.0%,6,micaela,Controller,0.95,299.4,10.9,12.4,4.9,139.1
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-08-01,Lotus,KRÜ BLAZE,3,3,50.0%,6,pepa,Flex,1.26,140.5,15.3,13.9,7.7,204.8
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-30,Pearl,KRÜ BLAZE,9,3,75.0%,12,conddi,Jett,1.21,176.6,23.5,10.0,7.8,89.0
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-30,Pearl,KRÜ BLAZE,9,3,75.0%,12,kalita,Initiator,0.7,269.7,9.8,13.2,9.7,204.2
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-30,Pearl,KRÜ BLAZE,9,3,75.0%,12,romi,Sentinel,0.94,231.7,23.3,17.0,7.1,123.4
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-30,Pearl,KRÜ BLAZE,9,3,75.0%,12,micaela,Controller,1.4,146.3,19.4,12.7,9.0,132.1
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-30,Pearl,KRÜ BLAZE,9,3,75.0%,12,pepa,Flex,1.13,157.3,22.0,16.6,6.6,124.8
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Split,KRÜ BLAZE,8,0,100.0%,8,conddi,Jett,0.89,167.9,9.5,16.2,7.2,92.5
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Split,KRÜ BLAZE,8,0,100.0%,8,kalita,Initiator,1.19,254.9,20.5,16.1,5.6,191.8
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Split,KRÜ BLAZE,8,0,100.0%,8,romi,Sentinel,1.4,185.1,21.5,9.3,9.9,167.4
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Split,KRÜ BLAZE,8,0,100.0%,8,micaela,Controller,1.13,219.1,23.1,10.5,6.6,194.1
ONGOING,GC 26: LATAM Main Event,AMER,Aug 3,2026-07-24,Split,KRÜ BLAZE,8,0,100.0%,8,pepa,Flex,1.23,235.1,14.1,12.4,8.2,145.3
